A,0.03919611881311208
AA,3.0410840298643853
AAC,0.0
AAIC,0.08598890224332288
AAN,0.11975681122369397
AAP,1.4358267873096762
AAQC,0.0
AAT,0.009829130653337629
AB,0.2807665677754178
ABB,0.0847573632538259
ABBV,0.36966536810912576
ABC,0.07207832296306137
ABEV,0.03180619235591761
ABG,0.03793983093291972
ABM,0.0015360033826953045
ABR,0.1904928221690612
ABT,0.02431413221457908
ACA,0.014684836786642275
ACB,0.37668937604058217
ACC,0.014048082355338736
ACCO,0.08318259011341667
ACEL,0.03278312312002397
ACH,0.0018947780129526717
ACI,0.06954226913173796
ACII,0.0
ACM,0.20865543450295632
ACN,0.06580957864460331
ACND,0.0
ACP,0.0
ACRE,0.2541472864417753
ACV,0.0
ADC,0.04167752217735624
ADCT,0.05670729624241759
ADEX,0.0
ADM,0.20619565943647503
ADNT,2.8715257110294043
ADS,2.018553831479506
ADT,0.2439286534797977
ADX,0.0
AEB,0.0
AEE,0.07363238957844528
AEFC,0.0
AEG,0.010162754653596168
AEL,-0.011521004978114093
AEM,0.44053769634945356
AENZ,0.0
AEO,0.17337974002081272
AER,0.25440411681570596
AES,0.09144288083739124
AESC,0.0
AEVA,0.26493191489361717
AFB,0.0
AFG,0.027214099312619876
AFI,0.34317427640183273
AFL,0.2947514901093495
AFT,0.0
AG,6.676093197112341
AGAC,0.0
AGCB,-0.0067577777777777775
AGCO,-0.07043153715696496
AGD,0.0
AGI,0.5647447874274655
AGL,0.015228962665533675
AGO,0.29542828022289486
AGR,0.00461694727923181
AGRO,0.21681774920606292
AGS,0.1234832356133696
AGTI,0.0
AGX,0.03590233150136555
AHC,0.030197841555701745
AHH,-0.007657514524953558
AHT,2.1683724075467805
AI,-0.6218738413354805
AIF,0.0
AIG,0.3879486668809432
AIN,0.0015342019543973947
AIO,0.0
AIR,1.1234854253832898
AIRC,0.06057611459715454
AIT,0.0036387604364422938
AIV,0.8722382663442786
AIZ,0.10960969218810632
AIZN,0.0
AJG,0.08318924514533838
AJRD,0.012041993528997107
AJX,0.05183165558498867
AKR,0.04777901441981623
AL,-0.053595361722207295
ALB,0.5161562499887553
ALC,0.03272141284770864
ALE,-0.003293611675231605
ALEX,0.02471888865194689
ALG,0.03776415281385586
ALK,1.095538927528141
ALL,0.41010456236254467
ALLE,0.020625019442231593
ALLY,1.421155837050031
ALSN,0.01728881447023473
ALTG,-0.060162777224464795
ALV,0.05152698366035689
AM,0.4195803995107402
AMBC,0.009779617566062517
AMC,10.7473098974985
AMCR,0.006005229179450105
AME,0.019773498585496433
AMG,0.04931158749894083
AMH,0.08013537700827916
AMK,0.0
AMN,0.12153772631310228
AMOV,0.0
AMP,0.03681484366158563
AMPI,0.0
AMPY,0.8636514184490715
AMR,0.25944693329139756
AMRC,0.1406651703427293
AMRX,0.020792891569507983
AMT,0.32250515340375174
AMWL,-0.5244024960699862
AMX,0.0008040740975908125
AN,0.2686723840184447
ANAC,0.0
ANET,0.5505369598456221
ANF,2.1763836548426005
ANTM,0.3118126371284728
AOD,0.0
AON,0.586454964551972
AONE,1.2323181395348837
AOS,0.03916117499112457
AP,0.41093962390946126
APAM,-0.001086979293183316
APD,0.1526862765434661
APG,0.04256585456002531
APGB,0.0
APH,0.005819826827848509
APLE,-0.008499381890775044
APO,1.1041929813756561
APRN,1.2093468499123887
APSG,0.0
APTS,0.21518389723490408
APTV,-0.003656954621872936
AQN,0.0014665236108797693
AQNA,0.0
AQNB,0.0
AQUA,0.2207870276897752
AR,6.877510383067635
ARC,-0.40825747181255817
ARCH,0.3480291211002438
ARCO,0.09627097460053144
ARD,0.5356386031374
ARDC,0.0
ARE,0.020670454478275757
ARES,0.037414105199924386
ARGO,0.0
ARI,0.09907025861273974
ARL,0.0
ARLO,0.33741325693988167
ARMK,-0.12556687984883122
ARNC,0.29026788921307933
AROC,-0.022110427949533492
ARR,0.05515465956401754
ARW,0.2337707775885834
ASA,0.046279744932344866
ASAI,2.4929982987578384e-05
ASAN,0.5668618682889954
ASAQ,0.0
ASB,0.1187292394731638
ASC,0.7125562986800835
ASG,0.0
ASGN,0.017673308270676685
ASH,-0.040392924266458456
ASIX,0.1892859220700996
ASPN,1.7496086104570703
ASR,0.0002017325392528424
ASX,0.0
ASZ,0.0
ATA,0.0
ATC,0.0
ATCO,0.14360013717596473
ATEN,0.181035852740869
ATGE,-0.04981507513010377
ATH,0.5937036881292155
ATHM,-0.015468594052937299
ATHN,0.0
ATI,1.244207687059633
ATKR,0.008057798544905383
ATMR,0.0
ATO,0.02833186594361831
ATR,0.010762848378510425
ATTO,0.0
ATUS,0.6845707679067845
AU,0.32080824422286147
AUD,0.4024289278066863
AUS,0.0
AUY,0.5569757011862049
AVA,0.026132100057523425
AVAL,0.0
AVAN,0.0
AVB,0.246998314246539
AVD,-0.000521271561366624
AVK,0.0
AVLR,0.1401695325155382
AVNS,0.00594771374663884
AVNT,0.05265825983704807
AVTR,0.10399841070047722
AVY,0.032840315387980316
AVYA,0.4148229728803936
AWF,0.0
AWI,0.0904090778822429
AWK,0.10050780188611183
AWP,0.0
AWR,0.04704356731393697
AX,0.20554828248266965
AXL,0.4517509343192303
AXP,0.4531547795723707
AXS,0.02264212097075926
AXTA,0.027153365140886437
AYI,0.09929724954922806
AYX,-1.7309750059134714
AZEK,0.1105933454318807
AZO,0.43748814481970616
AZRE,0.0
AZUL,0.10751841204874907
AZZ,0.06879775741154441
B,0.00538664098820589
BA,2.9567017132817215
BAC,1.1963712742320212
BAH,0.1302175494387797
BAK,0.0
